StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;ProlificID;Location_1;Age_2;Gender_3;Gender_3_5_TEXT;Role_4;Role_4_8_TEXT;Experience_5;AgileExp_6;Education_7;Education_7_4_TEXT;Team_8;AgileMethod_9;AgileMethod_9_5_TEXT;TeamSize_10;ProjectScope_11;MultiFunc_12_1;SoftDev_13;SoftDev_13_4_TEXT;WorkingTogether_14;InHouseOutsource_15;InHouseOutsource_15_3_TEXT;Colocated_16;MultipleTeams_17;PS_18_1;PS_18_2;PS_18_3;PS_18_4;PS_18_5;PS_18_6;PS_18_7;Leadership_19_1;Leadership_19_2;Leadership_19_3;Leadership_20_1;Leadership_20_2;Leadership_20_3;Leadership_21_1;Leadership_21_2;Leadership_21_3;Leadership_21_4;Leadership_22_1;Leadership_22_2;Leadership_22_3;Leadership_22_4;Leadership_22_5;AttentionCheck_23_1;Autonomy_24_1;Autonomy_24_2;Autonomy_24_3;Autonomy_24_4;Autonomy_24_5;Autonomy_24_6;DecisionMaking_25_1;DecisionMaking_25_2;DecisionMaking_25_3;DecisionMaking_25_4;SlackTime_26_1;SlackTime_26_2;SlackTime_26_3;SafetyNet_27_1;SafetyNet_27_2;SafetyNet_27_3;NoBlame_28_1;NoBlame_28_2;NoBlame_28_3;Openness_29_1;Openness_29_2;Openness_29_3;Openness_29_4;Openness_29_5;SpeakingUp_30_1;SpeakingUp_30_2;SpeakingUp_30_3;SpeakingUp_30_4;AdmittingMistakes_31_1;AdmittingMistakes_31_2;AdmittingMistakes_31_3;AdmittingMistakes_31_4;AdmittingMistakes_32;LearningMistakes_33_1;LearningMistakes_33_2;LearningMistakes_33_3;Helping_34_1;Helping_34_2;Helping_34_3;Helping_34_4;Helping_34_5;ProblemSolving_35_1;ProblemSolving_35_2;ProblemSolving_35_3;AttentionCheck_36;TakingInitiatives_37_1;TakingInitiatives_37_2;TakingInitiatives_37_3;TakingInitiatives_37_4;TakingInitiatives_37_5;TakingInitiatives_38;Coaching_39;PairProgramming_40;Role_41;Role_41_8_TEXT;ProjectScope_42;Technologies_43
2022-05-27 10:28:50;2022-05-27 10:49:54;Imported;86.49.227.201;100;1264;TRUE;2022-05-29 08:17:45;R_3vLUhUpBjasM3oa;;;;;50.1113;14.4063;anonymous;EN;5a102e9dfdf6fc0001279561;Czech republic;31 - 40 years;Male;;Quality assurance engineer;;Less than 3 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;7;We develop and tests frontend and backend of a set of finances software platforms and the integration with other non finance systems, like operation and marketing channels.;Somewhat agree;Custom development,Maintenance/enhancement of existing system(s);;Less than 1 year;In-house;;Less than 1 day per week;Yes;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Strongly agree;"'- I forgot to approve a commit that led to a delay
- I broke an automated test that prevented all other commits from being checked correctly";Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Casablanca;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;"I am responsible for creating automated tests so I came up with several new ideas of what to test.
In a previous role, I automated tasks where everything had to be done manually.";About half the time;Sometimes;Quality assurance engineer;;We develop and tests frontend and backend of a set of finances software platforms and the integration with other non finance systems, like operation and marketing channels.;We discuss tasks in our standups and review the changes and new features with the users in Sprint reviews. For testing, we use UAT, SIT and regression.
2022-05-28 20:04:02;2022-05-28 20:26:03;Imported;70.76.64.217;100;1321;TRUE;2022-05-29 08:17:45;R_4YeHJWM5XS4Z35c;;;;;46.5168;-84.3333;anonymous;EN;614e72b4800ce58a5835427d;Canada;31 - 40 years;Male;;QA Lead;;9 - 11 years;3 - 5 years;Bachelor's degree;;Yes, I understand this requirement;Scrum,Kanban;;6;We are building an online ordering system for customers. I'm the main developer in the project. We also integrating the system to various inhouse systems, marketing, finance and a data warehouse.;Somewhat agree;Custom development,Maintenance/enhancement of existing system(s);;More than 4 years;In-house;;Always;Yes;Strongly disagree;Neither agree nor disagree;Strongly disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly disagree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Strongly disagree;Somewhat disagree;Somewhat disagree;Strongly disagree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Strongly disagree;Strongly agree;Somewhat agree;Strongly disagree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Strongly disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat disagree;Strongly agree;Somewhat agree;​​​​​​​Somewhat disagree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;"Simply missed a planned test resulting in missing a defect

Tested on the incorrect software version causing the tests to be invalid";Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Strongly agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Neither agree nor disagree;Casablanca;Somewhat disagree;Strongly disagree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;"Test case review sessions with multiple teams

Defect review sessions to do a code and testing optimization";About half the time;Never;QA Lead;;We are building an online ordering system for customers. I'm the main developer in the project. We also integrating the system to various inhouse systems, marketing, finance and a data warehouse.;System integration and regression tests. We also use sonarqube. Iterative testing approach. Automated regression testing. Developer test case review
2022-05-27 10:27:04;2022-05-27 10:44:18;Imported;94.14.140.119;100;1033;TRUE;2022-05-29 08:17:45;R_51KCm4xdm4E5AMu;;;;;51.9796;-0.2238;anonymous;EN;60267f9883e25930ddac4e5c;United States;31 - 40 years;Male;;Senior software engineer;;More than 12 years;6 - 8 years;Master's degree;;Yes, I understand this requirement;Scrum;;6;We mainly work and develop embedded software for electronic devices designated for the broadcast industry.;Strongly agree;Custom development,Implementation of software packages/COTS,Maintenance/enhancement of existing system(s);;More than 4 years;In-house;;Always;No;Somewhat disagree;Somewhat agree;Strongly disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;"I added a new feature to the code but caused a problem with a different area of code which no longer functioned correctly.

I modified a build script for one platform we were using which didn’t work correctly when run on a different developers computer.";Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Casablanca;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;"We tried introducing a new test framework to run on an automated system to aid regression testing when changes were made to the code.

We changed process to introduce peer reviews of code changes before the code was committed to the version control system.";Sometimes;Sometimes;Senior software engineer;;We mainly work and develop embedded software for electronic devices designated for the broadcast industry.;We use C and C++ in Linux to write firmware to control the products our company develops. We also develop code for microcontrollers using side tools provided by chipset vendors. We do regression testing and full system soak testing to look for bugs we then report bugs and verify the fixes before allowing the product through QA
2022-05-27 10:13:17;2022-05-27 10:44:16;Imported;95.16.101.8;100;1858;TRUE;2022-05-29 08:17:45;R_57uAimbPQCifxWK;;;;;40.6326;-4.0011;anonymous;EN;5ebd275ec42d33061709cf86;Spain;Over 51 years old;Male;;Software engineer;;More than 12 years;3 - 5 years;Master's degree;;Yes, I understand this requirement;Scrum;;7;We develop software for financial companies. Our system is dedicated to manage customer financial requests. We maintain and develop different applications like web pages, and internal users, documentary management, workflows, data warehouse for reporting.;Strongly agree;Custom development,Maintenance/enhancement of existing system(s);;3 – 4 years;Outsourced;;Less than 1 day per week;Yes;Somewhat disagree;Strongly agree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;"'- Same code repeated in different programs. When you need to update it you have to do it in more than one program.
- Constant values coded instead of being in tables or config files";Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Somewhat disagree;Somewhat disagree;Somewhat disagree;Strongly disagree;Strongly disagree;"'- Looking for literal and constant values coded in ETL processes. Checking every job and update following a new quality design.
-ETL processes with low performance when inserting data from XML files in databases. Redesign and write general functions to increase performance";Sometimes;Sometimes;Software engineer;;We develop software for financial companies. Our system is dedicated to manage customer financial requests. We maintain and develop different applications like web pages, and internal users, documentary management, workflows, data warehouse for reporting.;Java, and SQL.  Liferay, Alfresco, SAP Business Objects. We also us tools like Eclipse, Jenkins, SONAR
2022-05-27 12:48:24;2022-05-27 13:11:31;Imported;76.170.56.253;100;1386;TRUE;2022-05-29 08:17:45;R_5oFMmb85vTZOu8u;;;;;34.0614;-118.3072;anonymous;EN;6002e90144049f32edaf9ccf;United States;31 - 40 years;Male;;QA Lead;;3 - 5 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;5;We enhancing existing product. New features, new reporting platform and new integrations with various inhouse systems to streamline business processes.;Somewhat agree;Custom development,Implementation of software packages/COTS,Maintenance/enhancement of existing system(s);;1 – 2 years;In-house;;Less than 1 day per week;Yes;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;One mistake is the lack of holistic data. I think it is out of our control. Another mistake is we have to constantly capture the environment otherwise our process may drift away from the current market conditions which can bring off feedback.;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Casablanca;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;One example is to come up with new software options and compare them with the old software to see how different the performance can be. The second example is that some software can provide better performance in a specific area than the other one. We have to make a trade-off between that software.;About half the time;Sometimes;QA Lead;;We enhancing existing product. New features, new reporting platform and new integrations with various inhouse systems to streamline business processes.;Scrum in our process and we mainly use programming languages in Python and Java. For QA, we use Blackbox testing, SIT, UAT and code review during the development.
2022-05-28 12:11:30;2022-05-28 12:44:30;Imported;85.244.155.230;100;1980;TRUE;2022-05-29 08:17:45;R_6MtqipwU36zyfs2;;;;;38.52;-8.8859;anonymous;EN;5d8b11e9849bf77016055f0f;Portugal;30 years or younger;Male;;Software engineer;;3 - 5 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;8;This is a new bespoke software we are building from scratch to analyse the results from medica instruments which can be used in various labs and hospitals. The project also include integration with other existing systems.;Somewhat agree;Custom development;;Less than 1 year;In-house;;1-2 days per week;Yes;Strongly disagree;Strongly disagree;Strongly disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;"One of the mistakes was the code quality because i used a function that was making the microservice taking more seconds and that affected the performance.
The other one was the tests quality also were not so good.";Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;I didnt made any type of experiments and initiatives related to software quality yet.;Sometimes;Sometimes;Software engineer;;This is a new bespoke software we are building from scratch to analyse the results from medica instruments which can be used in various labs and hospitals. The project also include integration with other existing systems.;C++ , Java and Visual Basic All of these programming languages are utilized like JavaScript, .Net and tools like SonarQube and Jenkins.
2022-05-28 07:51:16;2022-05-28 08:06:42;Imported;217.146.82.225;100;926;TRUE;2022-05-29 08:17:45;R_6wZ0xQetOhLCwcu;;;;;51.4964;-0.1224;anonymous;EN;5fc4868e1e58465b64444779;United States;Over 51 years old;Male;;Quality assurance analyst;;6 - 8 years;3 - 5 years;Bachelor's degree;;Yes, I understand this requirement;Kanban;;13;"We are a improving the security  libraries according to government  requirements.
We are working for a project in an ongoing project for a property client. Can't say more because of NDA.";Strongly agree;Custom development;;3 – 4 years;In-house;;Less than 1 day per week;Yes;Strongly disagree;Somewhat agree;Strongly disagree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;"Poor proofing of content has caused issues recently.

Anothe example is a poor transition to a new stack.";Strongly agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Casablanca;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Strongly agree;I am afraid I have not personally conducted any.;Sometimes;About half the time;Quality assurance analyst;;"We are a improving the security  libraries according to government  requirements.
We are working for a project in an ongoing project for a property client. Can't say more because of NDA.";For QA we use Blackbox tests for features, accessibility, and usability test and end-to-end testing
2022-05-27 11:51:07;2022-05-27 12:05:35;Imported;109.145.11.225;100;867;TRUE;2022-05-29 08:17:45;R_8oYBsECKPEV7Yl8;;;;;50.7241;-1.7891;anonymous;EN;608d247fc141c8230ce3ebdc;United States;41 - 50 years;Male;;Solution architect;;More than 12 years;6 - 8 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;5;We modernising a debt and bad credit management system for financial institutions. We also integrating the system with other channels, like Netbank, SMS and email gateways.;Somewhat agree;Custom development,Maintenance/enhancement of existing system(s);;3 – 4 years;In-house;;Less than 1 day per week;Yes;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Omission of correct testing plans. Failure to correctly build models to test against.;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Casablanca;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Having more regular collective reviews. Focusing more on peer reviews.;Sometimes;About half the time;Solution architect;;We modernising a debt and bad credit management system for financial institutions. We also integrating the system with other channels, like Netbank, SMS and email gateways.;The system is mainly .Net framework. We have a number of API integrations into backend systems.
2022-05-27 09:39:30;2022-05-27 10:11:30;Imported;213.205.197.128;100;1920;TRUE;2022-05-29 08:17:45;R_8puBDYqvAlr1JwG;;;;;51.6524;-0.2752;anonymous;EN;61fa95015719bc09cb8350be;United Kingdom;41 - 50 years;Female;;Software engineer;;9 - 11 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;XP;;23;We develop software  system for use in a medical setting. Mainly integration with software and embedded software in medical devices.;Somewhat agree;Implementation of software packages/COTS;;1 – 2 years;Outsourced;;Always;Yes;Strongly disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Strongly agree;Incorrectly evaluate risk and missing command errors;Neither agree nor disagree;Strongly disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Casablanca;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Strongly agree;No that's a secret  we keep it inhouse and;Most of the time;About half the time;Software engineer;;We develop software  system for use in a medical setting. Mainly integration with software and embedded software in medical devices.;Mainly C++ and assembly languages. I can't go into the specifics because of the commercial sensitive information and the NDA.
2022-05-27 09:09:50;2022-05-27 09:57:56;Imported;82.6.23.139;100;2885;TRUE;2022-05-29 08:17:45;R_8uIlrLnVDGXw2ea;;;;;51.6327;-3.9449;anonymous;EN;571cd566e1d2ec0013a68b64;United States;31 - 40 years;Male;;Tech Lead;;More than 12 years;6 - 8 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;8;We are developing a NoSQL based system with GraphQL for  systems interactions.;Somewhat agree;Custom development,Implementation of software packages/COTS;;1 – 2 years;In-house,Outsourced;;Less than 1 day per week;Yes;Strongly disagree;Strongly agree;Somewhat disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Poor coding practices and limited testing;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Casablanca;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat agree;"Automated testing

Git Approvers";Sometimes;Never;Tech Lead;;We are developing a NoSQL based system with GraphQL for  systems interactions.;Mainly .Net Core for the the main software development. Azure Cloud is used to reduced costs and for better flexibility. NodeJS, Ruby and Python which are used in different components.
2022-05-28 07:27:04;2022-05-28 07:53:27;Imported;94.60.251.192;100;1583;TRUE;2022-05-29 08:17:45;R_bpWZsxqTceVH7tc;;;;;40.6357;-8.7139;anonymous;EN;612f738a8ba4c7bfcfe1w6a4;Portugal;30 years or younger;Male;;Software engineer;;Less than 3 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;8;"We are extending an off the shelf software including the configuration for an underwriting application for an insurance company. The off the shelf is for a Fintech startup.
We are developing an eye tracking tool.";Strongly agree;Custom development;;1 – 2 years;In-house;;1-2 days per week;Yes;Somewhat disagree;Strongly agree;Somewhat disagree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Strongly agree;I made an arquitecture very statically and difficult to escalate, and when we had to upgrade the application, it was very difficult. Another mistake that I made was application test coverage, I forgot to make all the tests and asked for deployment and it produced some bugs.;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Minimum test coverage required and have a daily meeting for pull requests review.;Sometimes;About half the time;Software engineer;;"We are extending an off the shelf software including the configuration for an underwriting application for an insurance company. The off the shelf is for a Fintech startup.
We are developing an eye tracking tool.";Python,  .NET, .NET Core, PHP, SQL, Visual Studio. We follow agile methodology in combination of Scrum into multiple sprints
