StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;ProlificID;Location_1;Age_2;Gender_3;Gender_3_5_TEXT;Role_4;Role_4_8_TEXT;Experience_5;AgileExp_6;Education_7;Education_7_4_TEXT;Team_8;AgileMethod_9;AgileMethod_9_5_TEXT;TeamSize_10;ProjectScope_11;MultiFunc_12_1;SoftDev_13;SoftDev_13_4_TEXT;WorkingTogether_14;InHouseOutsource_15;InHouseOutsource_15_3_TEXT;Colocated_16;MultipleTeams_17;PS_18_1;PS_18_2;PS_18_3;PS_18_4;PS_18_5;PS_18_6;PS_18_7;Leadership_19_1;Leadership_19_2;Leadership_19_3;Leadership_20_1;Leadership_20_2;Leadership_20_3;Leadership_21_1;Leadership_21_2;Leadership_21_3;Leadership_21_4;Leadership_22_1;Leadership_22_2;Leadership_22_3;Leadership_22_4;Leadership_22_5;AttentionCheck_23_1;Autonomy_24_1;Autonomy_24_2;Autonomy_24_3;Autonomy_24_4;Autonomy_24_5;Autonomy_24_6;DecisionMaking_25_1;DecisionMaking_25_2;DecisionMaking_25_3;DecisionMaking_25_4;SlackTime_26_1;SlackTime_26_2;SlackTime_26_3;SafetyNet_27_1;SafetyNet_27_2;SafetyNet_27_3;NoBlame_28_1;NoBlame_28_2;NoBlame_28_3;Openness_29_1;Openness_29_2;Openness_29_3;Openness_29_4;Openness_29_5;SpeakingUp_30_1;SpeakingUp_30_2;SpeakingUp_30_3;SpeakingUp_30_4;AdmittingMistakes_31_1;AdmittingMistakes_31_2;AdmittingMistakes_31_3;AdmittingMistakes_31_4;AdmittingMistakes_32;LearningMistakes_33_1;LearningMistakes_33_2;LearningMistakes_33_3;Helping_34_1;Helping_34_2;Helping_34_3;Helping_34_4;Helping_34_5;ProblemSolving_35_1;ProblemSolving_35_2;ProblemSolving_35_3;AttentionCheck_36;TakingInitiatives_37_1;TakingInitiatives_37_2;TakingInitiatives_37_3;TakingInitiatives_37_4;TakingInitiatives_37_5;TakingInitiatives_38;Coaching_39;PairProgramming_40;Role_41;Role_41_8_TEXT;ProjectScope_42;Technologies_43
2022-12-01 05:56:16;2022-12-01 06:18:00;IP Address;217.62.58.57;100;1303;TRUE;2022-12-01 06:18:00;R_31YLVuo8yZjwuhG;;;;;51.5796;5.0123;anonymous;EN;631a1795de5efe7d3395caa3;Netherlands;30 years or younger;Male;;Software engineer;;Less than 3 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;8;Working on an application that allows researchers to upload their compositional microbiome data and perform network analysis. It is meant to facilitate microbial network analysis and lower entry requirements for researchers untrained in data science.;Somewhat agree;Custom development,Maintenance/enhancement of existing system(s);;1 – 2 years;In-house;;3-4 days per week;No;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;"When we wanted to send our software to our users for testing, my supervisor pointed out various adjustments that needed to be made before we could send our product out for testing. I agreed with his feedback, because he raised valid concerns that needed to be adressed beforehand. 

I needed to do more rigorous testing for the application, because it turned out there were still bugs that would reduce user friendliness.";Strongly agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Casablanca;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;We send our software out for testing to a select few people and we also stress test the software ourselves to asses its quality.;About half the time;Sometimes;Software engineer;;We work on an application that helps researchers to analyze their compositional microbiome data. Its aim is to provide an easy way for microbial network analysis techniques to researchers untrained in data science, to reduce entry level requirements.;For software engineers: mainly use python, R, html, CSS, bash as languages. For QAs, focus is on testing, packaging and delivery of the software.
2022-12-01 06:13:37;2022-12-01 06:35:47;IP Address;80.201.76.117;100;1330;TRUE;2022-12-01 06:35:49;R_1CClFKer10V7Dma;;;;;51.0663;4.0463;anonymous;EN;5f5136ebe10630342281c951;Belgium;30 years or younger;Male;;DevOps Engineer;;Less than 3 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;Scrum,Kanban,SAFe;;7;I am now working on the creation of automatic monitors for our infrastructure. The infra resides on AWS, and the Lambda code for the automonitoring is written in python (+boto3 client).;Somewhat agree;Custom development,Maintenance/enhancement of existing system(s);;More than 4 years;In-house,Outsourced;;1-2 days per week;No;Strongly disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;"In the beta phase of my automonitoring project, I wrongly packaged the software which caused 3 databases to go unmonitored for a couple days. We only noticed they were not monitored when one of the databases went down and the customer called us.

When I just started out, my faulty ""terraform import"" code caused the deletion of multiple production ECRs (docker container registries on AWS).";Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Casablanca;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;"Write our own custom terraform modules, catered to the needs of every customer, in order to speed up the deployment process and make less mistakes.

Setup CICD pipelines to continuously integrate and deploy software (from dev -> staging automatically, staging -> prod with manual intervention). Before, we had to deploy everything manually but now it is a combination of GitLab CI and Jenkins to automatically deploy. Infra wise, we integrated Helm charts and ArgoCD for the same principles (but then for infra)";Sometimes;Sometimes;DevOps Engineer;;"Working on automonitoring to be able to create alerts ""on the fly"" without manual intervention for all our infra (servers, databases, customer-facing). I do this with AWS Lambda, and python code (combined with AWS step functions)";We use terraform and kubernetes (+helm and argoCD) for our infrastructure. We use AWS Lambda (mostly in Python) for different projects (automonitoring, autodocumentation of infra...). Other programming languages we use (less frequently) are JavaScript (for website hosting/internal projects) and TypeScript.
2022-12-01 06:26:54;2022-12-01 06:41:12;IP Address;213.205.216.169;100;857;TRUE;2022-12-01 06:41:12;R_3Lb5WghCCpCrm6k;;;;;51.5648;-0.1374;anonymous;EN;62fb98def5f3aa63ffcb6877;United Kingdom;30 years or younger;Male;;Software engineer;;Less than 3 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;Scrum,Kanban;;10;Currently I am working on the client web architecture of our bank’s home insurance systems which involves React and Node.;Somewhat disagree;Custom development,Maintenance/enhancement of existing system(s);;1 – 2 years;In-house;;Less than 1 day per week;Yes;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Made a mistake of adding redundant if-statements in the code and secondly accidentally did not follow our team’s branching strategy when creating branches on git ;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Casablanca;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Going through codebases to remove legacy or redundant functionality in the code. Secondly, incorporating test driven development to try to increase quality of software developed and reduce number of defects coming up at the end.;Sometimes;Sometimes;Software engineer;;Working on the client web architecture of our bank’s home insurance systems including adding new features and fixing bugs/defects.;"Node
React
Docker
Git
Duck Creek
Selenium
Azure Cloud
HTML and SCSS
Postman
Dynatrace 
Elastic (ELK)
"
2022-12-01 06:18:21;2022-12-01 06:51:06;IP Address;151.41.229.126;100;1964;TRUE;2022-12-01 06:51:07;R_w1uRjSCvHABLrix;;;;;44.2922;11.8715;anonymous;EN;5e8df909e9fe6208d93321a9;Italy;30 years or younger;Male;;Quality assurance analyst;;3 - 5 years;3 - 5 years;Master's degree;;Yes, I understand this requirement;XP;;7;we have recently been working with a startup and we are focusing on pair programming, ;Strongly agree;Implementation of software packages/COTS;;1 – 2 years;In-house,Outsourced;;1-2 days per week;Yes;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Strongly agree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;"'-we almost reached the deadline, I didn't have enough time to check all the processes, and I trusted my colleague's work, later errors resulted, and I rightly took responsibility.
-Double check ";Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Casablanca;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;"I purposely used a bug in the system to test the quality of the team.
created tests that identify issues with software before a product launch";About half the time;About half the time;Quality assurance analyst;;we have recently been working with a startup and we are focusing on pair programming. We are also inspecting products at different phases in their development to ensure they meet a set of consistent standards. (Indoor greenhouse);"We are currently using ComplianceQuest. 
we are doing failure tests on the product to see if it breaks or fails"
2022-12-01 06:44:40;2022-12-01 06:58:01;IP Address;46.69.229.235;100;801;TRUE;2022-12-01 06:58:03;R_231A4P8albhPmfr;;;;;51.813;0.6415;anonymous;EN;629b3553f9621f7c65de7f5a;United Kingdom;31 - 40 years;Male;;Senior software engineer;;6 - 8 years;3 - 5 years;Other (please specify below);high school;Yes, I understand this requirement;Scrum;;7;team of various website redesign for internal apps and UI improvements to refresh and improve company offerings and use some latest tech;Somewhat agree;Maintenance/enhancement of existing system(s);;1 – 2 years;In-house;;Less than 1 day per week;Yes;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;"had an issue where i aked for confirmation on a task and a similar was confirmed, so mine was not included and reviewed and was not checked or pickedup on. So caused a bit of an issue some weeks later, but could be checked and pushed through.

also had completed a flow and action, then later in the process someone else changed the front end aspect and did not know that additional states were not dynamic in the backend, and normal testing did not pick it up.
they did not raise this or discuss the change correctly initially";Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;"better load testing earlier in the processes so that this can be assessed and flows shortened or reworked much earlier. 

moving some lighter questions earlier in the process so this can improve the processes and time for users and overall resources";Sometimes;Sometimes;Senior software engineer;;reworking multiple ui and sites linking to company applications. To improve the look, feel and running, including newer front end and tech to reduce tech debt and improve processes;depends is many from lavel, wordpress for internal, next.js and node heavily used by the devs with some more serverless or frameworks like hugo being explored
2022-12-01 06:50:59;2022-12-01 06:58:55;IP Address;77.103.29.1;100;476;TRUE;2022-12-01 06:58:55;R_DvGY3KekDCy0YPn;;;;;55.95;-3.9833;anonymous;EN;62d136262c6a9f949e50eb59;United Kingdom;30 years or younger;Male;;Quality assurance analyst;;Less than 3 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;6;We are currently moving platforms for which all our clients are held from our old historic systems to a new inbuilt system due to merging companies.;Somewhat agree;Implementation of software packages/COTS;;1 – 2 years;In-house;;1-2 days per week;Yes;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Strongly disagree;Somewhat agree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly disagree;Strongly disagree;Strongly disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;"One time the build was not done according to the matching build specification, and thus a mistake albeit the actual functionality was not incorrect - just not specified in the same manner.
one time due to a lack of time frame, a software didn't go through the full test process via QA due to lack of time which I openly admitted to my team and warned them of it.";Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Casablanca;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;"We have ran lots of user testing and sensitivity testing as expireimental bases on the software built within the QA team.
We have also tried breaking the software on purpose with the aim of finding issues.";Sometimes;Never;Quality assurance analyst;;We are currently migrating customer data onto a new platform so user testing this software change from old historic platform to a new platform due to a merged ocmpany.;We are currently using UAT testing, 'Breaking' testing, and Do, Check, Improve processes.
2022-12-01 07:02:10;2022-12-01 07:17:04;IP Address;37.132.130.227;100;893;TRUE;2022-12-01 07:17:06;R_2aP4wz8cWrE0QFn;;;;;36.7162;-4.4161;anonymous;EN;5bef1e56c19fcd0001cdf4c7;Spain;30 years or younger;Female;;Software engineer;;Less than 3 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;5;We are working on a configurable dashboard for IoT to manage different devices in only one app;Somewhat agree;Custom development,Implementation of software packages/COTS;;Less than 1 year;Outsourced;;1-2 days per week;No;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Recently we were using EMQX for the project and we saw that it wouldn't be totally portable;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Casablanca;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;On my team we don't experiment right now because we are in a hurry to finish the project;Sometimes;About half the time;Software engineer;;The project is about to end, and we think that in less than a year we can see our new app for IoT configurable devices;We are using EMQX, thingsboard.io, MQTT, mongodb, node.js and docker for the project
2022-12-01 07:02:15;2022-12-01 07:24:33;IP Address;5.184.249.54;100;1338;TRUE;2022-12-01 07:24:34;R_1MRpT7QL6BxoMQr;;;;;50.2521;19.0277;anonymous;EN;603a20d298921e5ac2e52d74;Poland;30 years or younger;Male;;Quality assurance engineer;;Less than 3 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;7;We are currently implementing a new function to software we are using on company.;Somewhat agree;Maintenance/enhancement of existing system(s);;1 – 2 years;In-house;;Less than 1 day per week;No;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat agree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Strongly disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Strongly disagree;Neither agree nor disagree;Neither agree nor disagree;​​​​​​​Somewhat disagree;Somewhat agree;Somewhat disagree;Somewhat disagree;Strongly disagree;Somewhat disagree;I have not shared any mistakes with my team, instead I've just corrected them. Admitting to mistake is worst thing I can do in this team.;Somewhat agree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Casablanca;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Strongly disagree;"1. I've tried removing some options which were not frequently used.
2. I've moved some options to another panel do they are now easier accesible";Sometimes;Never;Quality assurance engineer;;We are currently implementing new functions to software we are using in the company.;As for the quality assurance processes, we are doing trainings, defining the whole process, as well as selecting tools, which are used during the development process.
2022-12-01 06:46:59;2022-12-01 07:26:39;IP Address;80.233.59.246;100;2380;TRUE;2022-12-01 07:26:40;R_3lF7Bl2XGQbMoZ2;;;;;53.3586;-6.2483;anonymous;EN;5b64de377b7f8600011305fa;Ireland;31 - 40 years;Male;;Senior software engineer;;6 - 8 years;6 - 8 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;8;Our current project is finalising our migration from Ruby to Rust in our backend services. It has been done incrementally over the past few months and we are coming to the end of our sixth and final two-week sprint.;Strongly agree;Custom development,Maintenance/enhancement of existing system(s);;Less than 1 year;In-house;;Less than 1 day per week;No;Strongly disagree;Strongly agree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;"We use Typescript extensively and whenever we require a third party package we must ensure that they are sufficiently typed and if it's not then we must create our own in-house, I have in the past overlooked that as the senior software engineer just to meet a deadline but was open with the team about it and had the plan to address it as a matter of urgency once the deadline was met.

The other was just poorly written tests that broke when we changed code but shouldn't have. A lot of programmers insist on testing but poorly written tests can be detrimental to a project and in this case set us back a few days trying to figure it out.";Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Strongly agree;Somewhat disagree;Somewhat disagree;Strongly agree;Strongly agree;"Team members will often make suggestions such as adopting Typescript which we then consider as a team about whether it would be beneficial based on the learning curve involved and will often have them experiment with a test project to see how they feel about it and whether it would be beneficial or not. Similar things have happened with GraphQL etc.

The other one was testing which was done quite poorly and often in non-consistent ways which usually caused more issues than it solved. So experimenting with different testing libraries and getting everyone on board with a systematic way of writing tests has improved software quality and productivity significantly.";Always;Sometimes;Senior software engineer;;Currently finishing switching our backend from Ruby to Rust which has made significant improvements in speed, we're in the final sprint now. ;The programming languages/frameworks we use are JavaScript/TypeScript, React, Rust and we still have some things running on Ruby until we finish this project. As well as HTML and CSS which we use TailwindCSS for.
2022-12-01 07:14:45;2022-12-01 07:27:30;IP Address;89.181.171.25;100;765;TRUE;2022-12-01 07:27:31;R_1g5xtOtGmsy70Gn;;;;;41.7723;-8.516;anonymous;EN;5dfb75507caa1e89ad5df828;Portugal;30 years or younger;Male;;Software engineer;;Less than 3 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;5;A web portal that allows users to download data for comercial use, and also a real-time stream that allows users to receive that data in real-time;Strongly agree;Custom development,Maintenance/enhancement of existing system(s);;1 – 2 years;In-house;;Less than 1 day per week;No;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Bad coding and poor comments explaining the code.;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;"Code reviewing by other team member.
Tutorials on how to be a better software developer";About half the time;Sometimes;Software engineer;;A web portal that allows users to download data and a real-time data stream that allows users to access the data in real-time.;"Python, Shell, C, SQL, C#.
VSCode most of the time is used beacuse of the add-ons it has for each programming language.
Sometimes .NET is used."
2022-12-01 07:40:00;2022-12-01 07:48:02;IP Address;2.221.19.170;100;481;TRUE;2022-12-01 07:48:03;R_TvcmNdppbR5Vl4d;;;;;52.4391;-1.5039;anonymous;EN;63065f726908903c75544400;United Kingdom;30 years or younger;Female;;Release Engineer;;Less than 3 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;22;Engineering within the retail industry and the pros and cons to it within service and distribution;Somewhat agree;Custom development;;3 – 4 years;In-house;;3-4 days per week;Yes;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Inputting of data wrong, sometimes there are too many numbers and mistakes can be made. And forwarding to the wrong body;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Casablanca;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Finding the best quality softaware is sometimes difficult;About half the time;Sometimes;Release Engineer;;Retailing and the pros and cons behind the engineering of the system. Finding out all about the engineering of retail and maintaining a good client base;We are using a vast variety of softwares and programming throughout our team of 22 people
